,arc,flow,time,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
12630,storm_outflow,0.023000000000000055,2013-01-04,0.0,0.0,3.7291848399307935e-06,0.0,0.0,0.0,0.0,0.0,7.072287060913953,0.0,0.0,0.0
12631,baseflow,0.0898344006777666,2013-01-04,0.0,0.0,9.52700699612062e-06,0.0,0.0,0.0,0.0,0.0,11.189445615231882,0.0,0.0,0.0
12632,catchment_outflow,0.162002951777162,2013-01-04,0.0,0.0,1.5339831948161532e-05,0.0,0.0,0.0,0.0,0.0,9.465207602712047,0.0,0.0,0.0
12633,reservoir_outflow,0.0,2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12634,gw1_gw2,0.0,2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12635,gw2_gw1,2.1000911074153805e-05,2013-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12636,urban_drainage,0.0,2013-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12637,percolation,0.20722007568705889,2013-01-05,0.0,0.0,1.101599773080985e-05,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
12638,runoff,0.03933484087951629,2013-01-05,0.0,0.0,1.6669120896880963e-06,0.0,0.0,0.0,0.0,0.0,7.434260711124379,0.0,0.0,0.0
12639,storm_outflow,0.0,2013-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12640,baseflow,0.09012786486528984,2013-01-05,0.0,0.0,9.530729472957342e-06,0.0,0.0,0.0,0.0,0.0,11.17177085132548,0.0,0.0,0.0
12641,catchment_outflow,0.12946270574480612,2013-01-05,0.0,0.0,1.1197641562645438e-05,0.0,0.0,0.0,0.0,0.0,10.03619774705111,0.0,0.0,0.0
12642,reservoir_outflow,0.0,2013-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12643,gw1_gw2,0.0,2013-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12644,gw2_gw1,2.0860905000219533e-05,2013-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12645,urban_drainage,0.0,2013-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12646,percolation,0.20307567417331768,2013-01-06,0.0,0.0,1.0795677776193655e-05,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
12647,runoff,0.0320199266672827,2013-01-06,0.0,0.0,1.3335296717504769e-06,0.0,0.0,0.0,0.0,0.0,7.452552969448971,0.0,0.0,0.0
12648,storm_outflow,0.0,2013-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12649,baseflow,0.09041023438855993,2013-01-06,0.0,0.0,9.533891843715432e-06,0.0,0.0,0.0,0.0,0.0,11.154602931319172,0.0,0.0,0.0
12650,catchment_outflow,0.12243016105584262,2013-01-06,0.0,0.0,1.086742151546591e-05,0.0,0.0,0.0,0.0,0.0,10.186382622896703,0.0,0.0,0.0
12651,reservoir_outflow,0.0,2013-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12652,gw1_gw2,0.0,2013-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12653,gw2_gw1,2.0721832300196753e-05,2013-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12654,urban_drainage,0.0,2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12655,percolation,0.1990141606898513,2013-01-07,0.0,0.0,1.0579764220669782e-05,0.0,0.0,0.0,0.0,0.0,8.114475726140846,0.0,0.0,0.0
12656,runoff,0.025174298162890425,2013-01-07,0.0,0.0,1.0668237374003818e-06,0.0,0.0,0.0,0.0,0.0,7.434260711124379,0.0,0.0,0.0
12657,storm_outflow,0.0,2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12658,baseflow,0.09068174420431316,2013-01-07,0.0,0.0,9.536506524657819e-06,0.0,0.0,0.0,0.0,0.0,11.137922937748312,0.0,0.0,0.0
12659,catchment_outflow,0.11585604236720358,2013-01-07,0.0,0.0,1.06033302620582e-05,0.0,0.0,0.0,0.0,0.0,10.33315613161012,0.0,0.0,0.0
12660,reservoir_outflow,0.0,2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12661,gw1_gw2,0.0,2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12662,gw2_gw1,2.0583686751507457e-05,2013-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12663,urban_drainage,0.008,2013-01-08,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,8.060714286,0.0,0.0,0.0
12664,percolation,0.19640027863622844,2013-01-08,0.0,0.0,1.0432029194080231e-05,0.0,0.0,0.0,0.0,0.0,8.11922458276725,0.0,0.0,0.0
12665,runoff,0.02948849909992496,2013-01-08,0.0,0.0,1.0663265159997835e-06,0.0,0.0,0.0,0.0,0.0,7.746604197321716,0.0,0.0,0.0
12666,storm_outflow,0.008,2013-01-08,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,8.060714286,0.0,0.0,0.0
12667,baseflow,0.09094604054039294,2013-01-08,0.0,0.0,9.538745331331375e-06,0.0,0.0,0.0,0.0,0.0,11.121625548809932,0.0,0.0,0.0
12668,catchment_outflow,0.1284345396403179,2013-01-08,0.0,0.0,1.4605071847331158e-05,0.0,0.0,0.0,0.0,0.0,10.156062822962486,0.0,0.0,0.0
12669,reservoir_outflow,0.004,2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12670,gw1_gw2,0.0,2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12671,gw2_gw1,2.044646217314039e-05,2013-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12672,urban_drainage,0.0,2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12673,percolation,0.1924722730635039,2013-01-09,0.0,0.0,1.0223388610198627e-05,0.0,0.0,0.0,0.0,0.0,8.11922458276725,0.0,0.0,0.0
12674,runoff,0.020204401731259643,2013-01-09,0.0,0.0,8.53061212799827e-07,0.0,0.0,0.0,0.0,0.0,7.681413921597131,0.0,0.0,0.0
12675,storm_outflow,0.0,2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12676,baseflow,0.09119985612170071,2013-01-09,0.0,0.0,9.540456939528543e-06,0.0,0.0,0.0,0.0,0.0,11.105784544142908,0.0,0.0,0.0
12677,catchment_outflow,0.11140425785296036,2013-01-09,0.0,0.0,1.039351815232837e-05,0.0,0.0,0.0,0.0,0.0,10.484736829557734,0.0,0.0,0.0
12678,reservoir_outflow,0.0,2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12679,gw1_gw2,0.0,2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12680,gw2_gw1,2.0310152425118134e-05,2013-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12681,urban_drainage,0.0,2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12682,percolation,0.1886228276022338,2013-01-10,0.0,0.0,1.0018920837994653e-05,0.0,0.0,0.0,0.0,0.0,8.11922458276725,0.0,0.0,0.0
12683,runoff,0.016846617979976202,2013-01-10,0.0,0.0,6.824489702398616e-07,0.0,0.0,0.0,0.0,0.0,7.638997834181787,0.0,0.0,0.0
12684,storm_outflow,0.0,2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12685,baseflow,0.09144341355040204,2013-01-10,0.0,0.0,9.541653099274708e-06,0.0,0.0,0.0,0.0,0.0,11.090383397060625,0.0,0.0,0.0
12686,catchment_outflow,0.10829003153037825,2013-01-10,0.0,0.0,1.0224102069514569e-05,0.0,0.0,0.0,0.0,0.0,10.553453328265569,0.0,0.0,0.0
12687,reservoir_outflow,0.0,2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12688,gw1_gw2,0.0,2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12689,gw2_gw1,2.0174751409030023e-05,2013-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12690,urban_drainage,0.018,2013-01-11,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,6.367857143,0.0,0.0,0.0
12691,percolation,0.18641724703623605,2013-01-11,0.0,0.0,9.89409046872718e-06,0.0,0.0,0.0,0.0,0.0,8.113349770294475,0.0,0.0,0.0
12692,runoff,0.023364114271731285,2013-01-11,0.0,0.0,7.97786001166622e-07,0.0,0.0,0.0,0.0,0.0,7.316220544306218,0.0,0.0,0.0
12693,storm_outflow,0.018,2013-01-11,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,6.367857143,0.0,0.0,0.0
12694,baseflow,0.09168084813411664,2013-01-11,0.0,0.0,9.542534192698337e-06,0.0,0.0,0.0,0.0,0.0,11.075250181554585,0.0,0.0,0.0
12695,catchment_outflow,0.13304496240584793,2013-01-11,0.0,0.0,1.334032019386496e-05,0.0,0.0,0.0,0.0,0.0,9.778249005643147,0.0,0.0,0.0
12696,reservoir_outflow,0.009,2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12697,gw1_gw2,0.0,2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12698,gw2_gw1,2.0040253066255788e-05,2013-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12699,urban_drainage,0.0,2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700,percolation,0.18268890209551134,2013-01-12,0.0,0.0,9.696208659352637e-06,0.0,0.0,0.0,0.0,0.0,8.113349770294475,0.0,0.0,0.0
12701,runoff,0.014544709018580557,2013-01-12,0.0,0.0,6.382288009332977e-07,0.0,0.0,0.0,0.0,0.0,7.576827715184076,0.0,0.0,0.0
12702,storm_outflow,0.0,2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12703,baseflow,0.09190836826902013,2013-01-12,0.0,0.0,9.542918378864975e-06,0.0,0.0,0.0,0.0,0.0,11.060531545361806,0.0,0.0,0.0
12704,catchment_outflow,0.10645307728760069,2013-01-12,0.0,0.0,1.0181147179798273e-05,0.0,0.0,0.0,0.0,0.0,10.584552270662611,0.0,0.0,0.0
12705,reservoir_outflow,0.0,2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,gw1_gw2,0.0,2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12707,gw2_gw1,1.9906651379386633e-05,2013-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12708,urban_drainage,0.0,2013-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12709,percolation,0.1790351240536011,2013-01-13,0.0,0.0,9.502284486165585e-06,0.0,0.0,0.0,0.0,0.0,8.113349770294475,0.0,0.0,0.0
12710,runoff,0.012828692956728997,2013-01-13,0.0,0.0,5.105830407466381e-07,0.0,0.0,0.0,0.0,0.0,7.350606442989441,0.0,0.0,0.0
12711,storm_outflow,0.0,2013-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,baseflow,0.09212618515848157,2013-01-13,0.0,0.0,9.542816794133226e-06,0.0,0.0,0.0,0.0,0.0,11.046212894974843,0.0,0.0,0.0
12713,catchment_outflow,0.10495487811521056,2013-01-13,0.0,0.0,1.0053399834879864e-05,0.0,0.0,0.0,0.0,0.0,10.594496868880421,0.0,0.0,0.0
12714,reservoir_outflow,0.0,2013-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12715,gw1_gw2,0.0,2013-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12716,gw2_gw1,1.9773940369915978e-05,2013-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12717,urban_drainage,0.033,2013-01-14,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,4.675,0.0,0.0,0.0
12718,percolation,0.17815377498149837,2013-01-14,0.0,0.0,9.445081176664803e-06,0.0,0.0,0.0,0.0,0.0,8.08061841388302,0.0,0.0,0.0
12719,runoff,0.02761680770935137,2013-01-14,0.0,0.0,8.512743666724118e-07,0.0,0.0,0.0,0.0,0.0,6.062943675021874,0.0,0.0,0.0
12720,storm_outflow,0.033,2013-01-14,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,4.675,0.0,0.0,0.0
12721,baseflow,0.0923412541330391,2013-01-14,0.0,0.0,9.542572455089555e-06,0.0,0.0,0.0,0.0,0.0,11.031909107983017,0.0,0.0,0.0
12722,catchment_outflow,0.15295806184239047,2013-01-14,0.0,0.0,1.3393846821761966e-05,0.0,0.0,0.0,0.0,0.0,8.763280967300256,0.0,0.0,0.0
12723,reservoir_outflow,0.0165,2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12724,gw1_gw2,0.0,2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12725,gw2_gw1,1.9642114100903997e-05,2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12726,urban_drainage,0.0,2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12727,percolation,0.17459069948186842,2013-01-15,0.0,0.0,9.256179553131507e-06,0.0,0.0,0.0,0.0,0.0,8.08061841388302,0.0,0.0,0.0
12728,runoff,0.014516313791426908,2013-01-15,0.0,0.0,6.810194933379294e-07,0.0,0.0,0.0,0.0,0.0,6.787413613275677,0.0,0.0,0.0
12729,storm_outflow,0.0,2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12730,baseflow,0.09254687774641118,2013-01-15,0.0,0.0,9.54185647283466e-06,0.0,0.0,0.0,0.0,0.0,11.017990002357728,0.0,0.0,0.0
12731,catchment_outflow,0.1070631915378381,2013-01-15,0.0,0.0,1.0222875966172588e-05,0.0,0.0,0.0,0.0,0.0,10.444381337228288,0.0,0.0,0.0
12732,reservoir_outflow,0.0,2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12733,gw1_gw2,0.0,2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12734,gw2_gw1,1.9511166673424896e-05,2013-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12735,urban_drainage,0.0,2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12736,percolation,0.17109888549223104,2013-01-16,0.0,0.0,9.071055962068877e-06,0.0,0.0,0.0,0.0,0.0,8.08061841388302,0.0,0.0,0.0
12737,runoff,0.011613051033141527,2013-01-16,0.0,0.0,5.448155946703434e-07,0.0,0.0,0.0,0.0,0.0,6.787413613275676,0.0,0.0,0.0
12738,storm_outflow,0.0,2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12739,baseflow,0.09274325776577572,2013-01-16,0.0,0.0,9.540679471557746e-06,0.0,0.0,0.0,0.0,0.0,11.004442359726555,0.0,0.0,0.0
12740,catchment_outflow,0.10435630879891725,2013-01-16,0.0,0.0,1.008549506622809e-05,0.0,0.0,0.0,0.0,0.0,10.53516004604178,0.0,0.0,0.0
12741,reservoir_outflow,0.0,2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12742,gw1_gw2,0.0,2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12743,gw2_gw1,1.9381092228876184e-05,2013-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12744,urban_drainage,0.012999999999999998,2013-01-17,0.0,0.0,2.9999999999999997e-06,0.0,0.0,0.0,0.0,0.0,4.010714286,0.0,0.0,0.0
12745,percolation,0.16960435789115086,2013-01-17,0.0,0.0,8.98808275782482e-06,0.0,0.0,0.0,0.0,0.0,8.046385796074881,0.0,0.0,0.0
12746,runoff,0.022478257360164577,2013-01-17,0.0,0.0,7.640121923940107e-07,0.0,0.0,0.0,0.0,0.0,5.460643443900516,0.0,0.0,0.0
12747,storm_outflow,0.012999999999999998,2013-01-17,0.0,0.0,2.9999999999999997e-06,0.0,0.0,0.0,0.0,0.0,4.010714286,0.0,0.0,0.0
12748,baseflow,0.09293541051608915,2013-01-17,0.0,0.0,9.539297979773414e-06,0.0,0.0,0.0,0.0,0.0,10.990946446777501,0.0,0.0,0.0
12749,catchment_outflow,0.12841366787625375,2013-01-17,0.0,0.0,1.3303310172167425e-05,0.0,0.0,0.0,0.0,0.0,9.316244712724506,0.0,0.0,0.0
12750,reservoir_outflow,0.0065,2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12751,gw1_gw2,0.0,2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12752,gw2_gw1,1.9251884947202316e-05,2013-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12753,urban_drainage,0.04,2013-01-18,0.0,0.0,1.0000000000000004e-06,0.0,0.0,0.0,0.0,0.0,3.789285714,0.0,0.0,0.0
12754,percolation,0.17063861007246028,2013-01-18,0.0,0.0,9.030282794149214e-06,0.0,0.0,0.0,0.0,0.0,7.963675849984911,0.0,0.0,0.0
12755,runoff,0.042857699306716845,2013-01-18,0.0,0.0,1.3510820588515104e-06,0.0,0.0,0.0,0.0,0.0,4.8304883851058795,0.0,0.0,0.0
12756,storm_outflow,0.04,2013-01-18,0.0,0.0,1.0000000000000004e-06,0.0,0.0,0.0,0.0,0.0,3.789285714,0.0,0.0,0.0
12757,baseflow,0.09312966851498007,2013-01-18,0.0,0.0,9.538025441809354e-06,0.0,0.0,0.0,0.0,0.0,10.977079511160019,0.0,0.0,0.0
12758,catchment_outflow,0.17598736782169694,2013-01-18,0.0,0.0,1.1889107500660863e-05,0.0,0.0,0.0,0.0,0.0,7.8465110337318364,0.0,0.0,0.0
12759,reservoir_outflow,0.02,2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12760,gw1_gw2,0.0,2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12761,gw2_gw1,1.9123539047782857e-05,2013-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12762,urban_drainage,0.0,2013-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12763,percolation,0.16722583787101108,2013-01-19,0.0,0.0,8.84967713826623e-06,0.0,0.0,0.0,0.0,0.0,7.963675849984911,0.0,0.0,0.0
12764,runoff,0.022202256263826145,2013-01-19,0.0,0.0,1.0808656470812083e-06,0.0,0.0,0.0,0.0,0.0,5.393778220563514,0.0,0.0,0.0
12765,storm_outflow,0.0,2013-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12766,baseflow,0.09331490893837013,2013-01-19,0.0,0.0,9.536304571050495e-06,0.0,0.0,0.0,0.0,0.0,10.963579017031684,0.0,0.0,0.0
12767,catchment_outflow,0.11551716520219628,2013-01-19,0.0,0.0,1.0617170218131704e-05,0.0,0.0,0.0,0.0,0.0,9.893070193471164,0.0,0.0,0.0
12768,reservoir_outflow,0.0,2013-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12769,gw1_gw2,0.0,2013-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12770,gw2_gw1,1.899604878730088e-05,2013-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12771,urban_drainage,0.0,2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12772,percolation,0.16501347053522664,2013-01-20,0.0,0.0,8.731154927543413e-06,0.0,0.0,0.0,0.0,0.0,7.939989472913498,0.0,0.0,0.0
12773,runoff,0.025235363328737374,2013-01-20,0.0,0.0,1.0595969578066554e-06,0.0,0.0,0.0,0.0,0.0,4.959259619990679,0.0,0.0,0.0
12774,storm_outflow,0.0,2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12775,baseflow,0.09349415534236229,2013-01-20,0.0,0.0,9.53429169694173e-06,0.0,0.0,0.0,0.0,0.0,10.950237728415246,0.0,0.0,0.0
12776,catchment_outflow,0.11872951867109965,2013-01-20,0.0,0.0,1.0593888654748385e-05,0.0,0.0,0.0,0.0,0.0,9.676885398238522,0.0,0.0,0.0
12777,reservoir_outflow,0.0,2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12778,gw1_gw2,0.0,2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12779,gw2_gw1,1.8869408462052208e-05,2013-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12780,urban_drainage,0.0,2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12781,percolation,0.16171320112452212,2013-01-21,0.0,0.0,8.556531828992545e-06,0.0,0.0,0.0,0.0,0.0,7.939989472913499,0.0,0.0,0.0
12782,runoff,0.019844087034524553,2013-01-21,0.0,0.0,8.476775662453242e-07,0.0,0.0,0.0,0.0,0.0,4.95561455167104,0.0,0.0,0.0
12783,storm_outflow,0.0,2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12784,baseflow,0.09366470295681768,2013-01-21,0.0,0.0,9.531847297271857e-06,0.0,0.0,0.0,0.0,0.0,10.937244656686795,0.0,0.0,0.0
12785,catchment_outflow,0.11350878999134223,2013-01-21,0.0,0.0,1.0379524863517181e-05,0.0,0.0,0.0,0.0,0.0,9.891510767519987,0.0,0.0,0.0
12786,reservoir_outflow,0.0,2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12787,gw1_gw2,0.0,2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12788,gw2_gw1,1.8743612405813794e-05,2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,urban_drainage,0.018,2013-01-22,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,3.328571429,0.0,0.0,0.0
12790,percolation,0.16153340245306186,2013-01-22,0.0,0.0,8.54436933169776e-06,0.0,0.0,0.0,0.0,0.0,7.867763581583282,0.0,0.0,0.0
12791,runoff,0.03450723535376722,2013-01-22,0.0,0.0,1.208035850613142e-06,0.0,0.0,0.0,0.0,0.0,4.324101442547188,0.0,0.0,0.0
12792,storm_outflow,0.018,2013-01-22,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,3.328571429,0.0,0.0,0.0
12793,baseflow,0.0938343747055583,2013-01-22,0.0,0.0,9.529378602357921e-06,0.0,0.0,0.0,0.0,0.0,10.924034579799127,0.0,0.0,0.0
12794,catchment_outflow,0.14634161005932553,2013-01-22,0.0,0.0,1.4737414452971062e-05,0.0,0.0,0.0,0.0,0.0,8.433534559655067,0.0,0.0,0.0
12795,reservoir_outflow,0.009,2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,gw1_gw2,0.0,2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12797,gw2_gw1,1.8618654989666085e-05,2013-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12798,urban_drainage,0.0,2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12799,percolation,0.15936707895398514,2013-01-23,0.0,0.0,8.429504576276618e-06,0.0,0.0,0.0,0.0,0.0,7.843673603993154,0.0,0.0,0.0
12800,runoff,0.02631420790282306,2013-01-23,0.0,0.0,1.1531707845332235e-06,0.0,0.0,0.0,0.0,0.0,4.527531596550584,0.0,0.0,0.0
12801,storm_outflow,0.0,2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12802,baseflow,0.09399820646617936,2013-01-23,0.0,0.0,9.526628917292717e-06,0.0,0.0,0.0,0.0,0.0,10.910978263373167,0.0,0.0,0.0
12803,catchment_outflow,0.12031241436900242,2013-01-23,0.0,0.0,1.067979970182594e-05,0.0,0.0,0.0,0.0,0.0,9.514818576874266,0.0,0.0,0.0
12804,reservoir_outflow,0.0,2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12805,gw1_gw2,0.0,2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12806,gw2_gw1,1.8494530623058838e-05,2013-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12807,urban_drainage,0.0,2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12808,percolation,0.15617973737490545,2013-01-24,0.0,0.0,8.260914484751085e-06,0.0,0.0,0.0,0.0,0.0,7.843673603993153,0.0,0.0,0.0
12809,runoff,0.018063732497740518,2013-01-24,0.0,0.0,9.225366276265785e-07,0.0,0.0,0.0,0.0,0.0,4.69216296867689,0.0,0.0,0.0
