,node,time,storage,prop,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
6395,my_land,2011-05-11,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6396,my_groundwater,2011-05-11,16.2478768594861,tank,0.0,0.0,0.0018300056269538558,0.0,0.0,0.0,0.0,0.0,10.342198379311778,0.0,0.0,0.0
6397,my_reservoir,2011-05-11,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6398,gw1,2011-05-11,262.3221561903306,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6399,gw2,2011-05-11,262.6778438096694,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,my_sewer,2011-05-12,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6401,my_land,2011-05-12,0.6117740797419905,percolation,0.0,0.0,8.330614063751606e-05,0.0,0.0,0.0,0.0,0.0,7.44860219176971,0.0,0.0,0.0
6402,my_land,2011-05-12,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6403,my_land,2011-05-12,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6404,my_groundwater,2011-05-12,16.219711139674992,tank,0.0,0.0,0.0018271264878923063,0.0,0.0,0.0,0.0,0.0,10.33997659086157,0.0,0.0,0.0
6405,my_reservoir,2011-05-12,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6406,gw1,2011-05-12,262.3233418157284,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6407,gw2,2011-05-12,262.6766581842716,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6408,my_sewer,2011-05-13,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6409,my_land,2011-05-13,0.5995385981471507,percolation,0.0,0.0,8.164001782476574e-05,0.0,0.0,0.0,0.0,0.0,7.4486021917697105,0.0,0.0,0.0
6410,my_land,2011-05-13,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6411,my_land,2011-05-13,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6412,my_groundwater,2011-05-13,16.191366754716658,tank,0.0,0.0,0.001824220629178294,0.0,0.0,0.0,0.0,0.0,10.337797101298838,0.0,0.0,0.0
6413,my_reservoir,2011-05-13,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6414,gw1,2011-05-13,262.32451953695687,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6415,gw2,2011-05-13,262.67548046304313,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6416,my_sewer,2011-05-14,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6417,my_land,2011-05-14,0.5875478261842078,percolation,0.0,0.0,8.000721746827042e-05,0.0,0.0,0.0,0.0,0.0,7.4486021917697105,0.0,0.0,0.0
6418,my_land,2011-05-14,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6419,my_land,2011-05-14,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6420,my_groundwater,2011-05-14,16.162849132862902,tank,0.0,0.0,0.0018212887959609524,0.0,0.0,0.0,0.0,0.0,10.335659045821163,0.0,0.0,0.0
6421,my_reservoir,2011-05-14,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6422,gw1,2011-05-14,262.32568940671047,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6423,gw2,2011-05-14,262.67431059328953,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6424,my_sewer,2011-05-15,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6425,my_land,2011-05-15,0.5757968696605236,percolation,0.0,0.0,7.840707311890501e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769711,0.0,0.0,0.0
6426,my_land,2011-05-15,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6427,my_land,2011-05-15,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6428,my_groundwater,2011-05-15,16.13416358916312,tank,0.0,0.0,0.001818331717959542,0.0,0.0,0.0,0.0,0.0,10.333561579461199,0.0,0.0,0.0
6429,my_reservoir,2011-05-15,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6430,gw1,2011-05-15,262.3268514773324,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431,gw2,2011-05-15,262.6731485226676,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6432,my_sewer,2011-05-16,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6433,my_land,2011-05-16,0.5642809322673131,percolation,0.0,0.0,7.683893165652691e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769711,0.0,0.0,0.0
6434,my_land,2011-05-16,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6435,my_land,2011-05-16,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6436,my_groundwater,2011-05-16,16.105315327739937,tank,0.0,0.0,0.0018153501097733652,0.0,0.0,0.0,0.0,0.0,10.331503876554612,0.0,0.0,0.0
6437,my_reservoir,2011-05-16,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6438,gw1,2011-05-16,262.32800580081687,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6439,gw2,2011-05-16,262.67199419918313,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6440,my_sewer,2011-05-17,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6441,my_land,2011-05-17,0.5529953136219669,percolation,0.0,0.0,7.530215302339637e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769711,0.0,0.0,0.0
6442,my_land,2011-05-17,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6443,my_land,2011-05-17,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6444,my_groundwater,2011-05-17,16.07630944401932,tank,0.0,0.0,0.0018123446711854794,0.0,0.0,0.0,0.0,0.0,10.32948513022499,0.0,0.0,0.0
6445,my_reservoir,2011-05-17,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6446,gw1,2011-05-17,262.3291524288114,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6447,gw2,2011-05-17,262.6708475711886,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448,my_sewer,2011-05-18,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6449,my_land,2011-05-18,0.5419354073495275,percolation,0.0,0.0,7.379610996292843e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769711,0.0,0.0,0.0
6450,my_land,2011-05-18,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6451,my_land,2011-05-18,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6452,my_groundwater,2011-05-18,16.04715092691603,tank,0.0,0.0,0.0018093160874603326,0.0,0.0,0.0,0.0,0.0,10.327504551885086,0.0,0.0,0.0
6453,my_reservoir,2011-05-18,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6454,gw1,2011-05-18,262.3302914126194,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6455,gw2,2011-05-18,262.6697085873806,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6456,my_sewer,2011-05-19,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6457,my_land,2011-05-19,0.531096699202537,percolation,0.0,0.0,7.232018776366987e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6458,my_land,2011-05-19,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6459,my_land,2011-05-19,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6460,my_groundwater,2011-05-19,16.017844660975364,tank,0.0,0.0,0.0018062650296354421,0.0,0.0,0.0,0.0,0.0,10.325561370753816,0.0,0.0,0.0
6461,my_reservoir,2011-05-19,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6462,gw1,2011-05-19,262.3314228032019,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6463,gw2,2011-05-19,262.6685771967981,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6464,my_sewer,2011-05-20,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6465,my_land,2011-05-20,0.5204747652184862,percolation,0.0,0.0,7.087378400839648e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6466,my_land,2011-05-20,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6467,my_land,2011-05-20,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6468,my_groundwater,2011-05-20,15.988395428472016,tank,0.0,0.0,0.0018031921548072388,0.0,0.0,0.0,0.0,0.0,10.323654833388376,0.0,0.0,0.0
6469,my_reservoir,2011-05-20,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6470,gw1,2011-05-20,262.33254665118056,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6471,gw2,2011-05-20,262.66745334881944,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6472,my_sewer,2011-05-21,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6473,my_land,2011-05-21,0.5100652699141165,percolation,0.0,0.0,6.945630832822854e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6474,my_land,2011-05-21,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6475,my_land,2011-05-21,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6476,my_groundwater,2011-05-21,15.958807911466945,tank,0.0,0.0,0.0018000981064111882,0.0,0.0,0.0,0.0,0.0,10.32178420323098,0.0,0.0,0.0
6477,my_reservoir,2011-05-21,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6478,gw1,2011-05-21,262.33366300683934,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6479,gw2,2011-05-21,262.66633699316066,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6480,my_sewer,2011-05-22,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6481,my_land,2011-05-22,0.49986396451583415,percolation,0.0,0.0,6.806718216166398e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6482,my_land,2011-05-22,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6483,my_land,2011-05-22,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6484,my_groundwater,2011-05-22,15.929086693823065,tank,0.0,0.0,0.0017969835144963082,0.0,0.0,0.0,0.0,0.0,10.319948760169625,0.0,0.0,0.0
6485,my_reservoir,2011-05-22,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6486,gw1,2011-05-22,262.3347719201271,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6487,gw2,2011-05-22,262.6652280798729,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6488,my_sewer,2011-05-23,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6489,my_land,2011-05-23,0.48986668522551746,percolation,0.0,0.0,6.67058385184307e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6490,my_land,2011-05-23,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6491,my_land,2011-05-23,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6492,my_groundwater,2011-05-23,15.8992362631806,tank,0.0,0.0,0.0017938489959941927,0.0,0.0,0.0,0.0,0.0,10.318147800112447,0.0,0.0,0.0
6493,my_reservoir,2011-05-23,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6494,gw1,2011-05-23,262.33587344065955,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6495,gw2,2011-05-23,262.66412655934045,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6496,my_sewer,2011-05-24,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6497,my_land,2011-05-24,0.4800693515210071,percolation,0.0,0.0,6.537172174806208e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6498,my_land,2011-05-24,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6499,my_land,2011-05-24,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6500,my_groundwater,2011-05-24,15.869261012892897,tank,0.0,0.0,0.00179069515498265,0.0,0.0,0.0,0.0,0.0,10.31638063457508,0.0,0.0,0.0
6501,my_reservoir,2011-05-24,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,gw1,2011-05-24,262.3369676177218,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6503,gw2,2011-05-24,262.6630323822782,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504,my_sewer,2011-05-25,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0
6505,my_land,2011-05-25,0.470467964490587,percolation,0.0,0.0,6.406428731310084e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6506,my_land,2011-05-25,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6507,my_land,2011-05-25,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6508,my_groundwater,2011-05-25,15.839165243923508,tank,0.0,0.0,0.001787522582944067,0.0,0.0,0.0,0.0,0.0,10.314646590280635,0.0,0.0,0.0
6509,my_reservoir,2011-05-25,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510,gw1,2011-05-25,262.33805450027035,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6511,gw2,2011-05-25,262.66194549972965,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6512,my_sewer,2011-05-26,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0
6513,my_land,2011-05-26,0.46105860520077524,percolation,0.0,0.0,6.278300156683882e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6514,my_land,2011-05-26,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6515,my_land,2011-05-26,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6516,my_groundwater,2011-05-26,15.808953166705287,tank,0.0,0.0,0.0017843318590186033,0.0,0.0,0.0,0.0,0.0,10.312945008771804,0.0,0.0,0.0
6517,my_reservoir,2011-05-26,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6518,gw1,2011-05-26,262.33913413693523,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6519,gw2,2011-05-26,262.66086586306477,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6520,my_sewer,2011-05-27,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0
6521,my_land,2011-05-27,0.4518374330967597,percolation,0.0,0.0,6.152734153550204e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6522,my_land,2011-05-27,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6523,my_land,2011-05-27,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6524,my_groundwater,2011-05-27,15.778628902962279,tank,0.0,0.0,0.0017811235502523152,0.0,0.0,0.0,0.0,0.0,10.311275246034668,0.0,0.0,0.0
6525,my_reservoir,2011-05-27,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,gw1,2011-05-27,262.34020657602235,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6527,gw2,2011-05-27,262.65979342397765,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,my_sewer,2011-05-28,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0
6529,my_land,2011-05-28,0.4428006844348245,percolation,0.0,0.0,6.0296794704792e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6530,my_land,2011-05-28,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6531,my_land,2011-05-28,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6532,my_groundwater,2011-05-28,15.748196487495154,tank,0.0,0.0,0.0017778982118403178,0.0,0.0,0.0,0.0,0.0,10.30963667213378,0.0,0.0,0.0
6533,my_reservoir,2011-05-28,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6534,gw1,2011-05-28,262.3412718655155,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6535,gw2,2011-05-28,262.6587281344845,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,my_sewer,2011-05-29,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0
6537,my_land,2011-05-29,0.433944670746128,percolation,0.0,0.0,5.9090858810696154e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6538,my_land,2011-05-29,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6539,my_land,2011-05-29,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6540,my_groundwater,2011-05-29,15.71765986993089,tank,0.0,0.0,0.0017746563873650778,0.0,0.0,0.0,0.0,0.0,10.30802867085816,0.0,0.0,0.0
6541,my_reservoir,2011-05-29,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6542,gw1,2011-05-29,262.34233005307874,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6543,gw2,2011-05-29,262.65766994692126,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6544,my_sewer,2011-05-30,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0
6545,my_land,2011-05-30,0.42526577733120546,percolation,0.0,0.0,5.790904163448223e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6546,my_land,2011-05-30,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6547,my_land,2011-05-30,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6548,my_groundwater,2011-05-30,15.687022916437448,tank,0.0,0.0,0.0017713986090299384,0.0,0.0,0.0,0.0,0.0,10.306450639377772,0.0,0.0,0.0
6549,my_reservoir,2011-05-30,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,gw1,2011-05-30,262.3433811860582,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,gw2,2011-05-30,262.6566188139418,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,my_sewer,2011-05-31,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0
6553,my_land,2011-05-31,0.41676046178458137,percolation,0.0,0.0,5.675086080179258e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6554,my_land,2011-05-31,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6555,my_land,2011-05-31,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6556,my_groundwater,2011-05-31,15.656289411404112,tank,0.0,0.0,0.0017681253978879714,0.0,0.0,0.0,0.0,0.0,10.304901987910164,0.0,0.0,0.0
6557,my_reservoir,2011-05-31,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,gw1,2011-05-31,262.3444253114845,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,gw2,2011-05-31,262.6555746885155,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,my_sewer,2011-06-01,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0
6561,my_land,2011-06-01,0.40842525254888973,percolation,0.0,0.0,5.561584358575673e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
6562,my_land,2011-06-01,4.112944314823112e-06,subsurface_runoff,0.0,0.0,5.729286639791733e-10,0.0,0.0,0.0,0.0,0.0,6.527519745809227,0.0,0.0,0.0
6563,my_land,2011-06-01,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421428571,0.0,0.0,0.0
6564,my_groundwater,2011-06-01,15.625463059088203,tank,0.0,0.0,0.0017648372640662474,0.0,0.0,0.0,0.0,0.0,10.30338213939689,0.0,0.0,0.0
6565,my_reservoir,2011-06-01,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,gw1,2011-06-01,262.3454624760746,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6567,gw2,2011-06-01,262.6545375239254,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6568,my_sewer,2011-06-02,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0
6569,my_land,2011-06-02,0.40025674749791196,percolation,0.0,0.0,5.45035267140416e-05,0.0,0.0,0.0,0.0,0.0,7.448602191769712,0.0,0.0,0.0
