,node,surface,storage,evaporation,precipitation,capacity,time,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen,percolation,subsurface_r,surface_r,tank_recharge,et0_coef
1616,my_land,urban,0.0,0.0,0.0,0.0,2011-05-20,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0,,,,,
1617,my_land,rural,11.81453787520345,0.1,0.0,20.0,2011-05-20,0.0,0.0,0.002971082863518288,0.0,0.0,0.0,0.0,0.0,13.274753946455233,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1618,my_land,urban,0.0,0.016,0.016,0.0,2011-05-21,0.0,0.0,1.1000000000000001e-05,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0,,,,,
1619,my_land,rural,11.874537875203451,0.1,0.16,20.0,2011-05-21,0.0,0.0,0.002981082863518288,0.0,0.0,0.0,0.0,0.0,13.30189901826509,0.0,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.5
1620,my_land,urban,0.0,0.004,0.004,0.0,2011-05-22,0.0,0.0,1.2000000000000002e-05,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0,,,,,
1621,my_land,rural,11.81453787520345,0.1,0.04,20.0,2011-05-22,0.0,0.0,0.002991082863518288,0.0,0.0,0.0,0.0,0.0,13.328362377283137,0.0,0.0,0.0,0.0,0.0,0.0,-0.060000000000000005,0.5
1622,my_land,urban,0.0,0.005,0.005,0.0,2011-05-23,0.0,0.0,1.3000000000000003e-05,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0,,,,,
1623,my_land,rural,11.76453787520345,0.1,0.05,20.0,2011-05-23,0.0,0.0,0.003001082863518288,0.0,0.0,0.0,0.0,0.0,13.355107797160391,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.5
1624,my_land,urban,0.0,0.0,0.0,0.0,2011-05-24,0.0,0.0,1.4000000000000003e-05,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0,,,,,
1625,my_land,rural,11.66453787520345,0.1,0.0,20.0,2011-05-24,0.0,0.0,0.003011082863518288,0.0,0.0,0.0,0.0,0.0,13.381888474645049,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1626,my_land,urban,0.0,0.011000000000000001,0.011000000000000001,0.0,2011-05-25,0.0,0.0,1.5000000000000004e-05,0.0,0.0,0.0,0.0,0.0,14.61344907683333,0.0,0.0,0.0,,,,,
1627,my_land,rural,11.67453787520345,0.1,0.11,20.0,2011-05-25,0.0,0.0,0.003021082863518288,0.0,0.0,0.0,0.0,0.0,13.358507345932319,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000005,0.5
1628,my_land,urban,0.0,0.02,0.028999999999999998,0.0,2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0,,,,,
1629,my_land,rural,11.86453787520345,0.1,0.29,20.0,2011-05-26,0.0,0.0,0.003031082863518288,0.0,0.0,0.0,0.0,0.0,13.329783036092527,0.0,0.0,0.0,0.0,0.0,0.0,0.18999999999999997,0.5
1630,my_land,urban,0.0,0.001,0.001,0.0,2011-05-27,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0,,,,,
1631,my_land,rural,11.77453787520345,0.1,0.01,20.0,2011-05-27,0.0,0.0,0.003041082863518288,0.0,0.0,0.0,0.0,0.0,13.298365734511565,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.5
1632,my_land,urban,0.0,0.0029999999999999996,0.0029999999999999996,0.0,2011-05-28,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0,,,,,
1633,my_land,rural,11.70453787520345,0.1,0.03,20.0,2011-05-28,0.0,0.0,0.0030510828635182882,0.0,0.0,0.0,0.0,0.0,13.267652861813946,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.5
1634,my_land,urban,0.0,0.011000000000000001,0.011000000000000001,0.0,2011-05-29,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,13.87857143,0.0,0.0,0.0,,,,,
1635,my_land,rural,11.71453787520345,0.1,0.11,20.0,2011-05-29,0.0,0.0,0.0030610828635182883,0.0,0.0,0.0,0.0,0.0,13.237081790623836,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000005,0.5
1636,my_land,urban,3.469446951953614e-18,0.02,0.05,0.0,2011-05-30,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1637,my_land,rural,12.11453787520345,0.1,0.5,20.0,2011-05-30,0.0,0.0,0.0030710828635182883,0.0,0.0,0.0,0.0,0.0,13.208478933570495,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5
1638,my_land,urban,0.0,3.469446951953614e-18,0.0,0.0,2011-05-31,0.0,0.0,1.0000000000000008e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1639,my_land,rural,12.01453787520345,0.1,0.0,20.0,2011-05-31,0.0,0.0,0.0030810828635182883,0.0,0.0,0.0,0.0,0.0,13.176059866696312,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1640,my_land,urban,0.0,0.0,0.0,0.0,2011-06-01,0.0,0.0,2.0000000000000008e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1641,my_land,rural,11.91453787520345,0.1,0.0,20.0,2011-06-01,0.0,0.0,0.0030910828635182883,0.0,0.0,0.0,0.0,0.0,13.354150338337039,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1642,my_land,urban,0.0,0.0,0.0,0.0,2011-06-02,0.0,0.0,3.000000000000001e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1643,my_land,rural,11.81453787520345,0.1,0.0,20.0,2011-06-02,0.0,0.0,0.0031010828635182884,0.0,0.0,0.0,0.0,0.0,13.558554509792133,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1644,my_land,urban,0.0,0.0,0.0,0.0,2011-06-03,0.0,0.0,4.000000000000001e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1645,my_land,rural,11.714537875203451,0.1,0.0,20.0,2011-06-03,0.0,0.0,0.0031110828635182884,0.0,0.0,0.0,0.0,0.0,13.766247886224019,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1646,my_land,urban,0.0,0.005999999999999999,0.005999999999999999,0.0,2011-06-04,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1647,my_land,rural,11.674537875203452,0.1,0.06,20.0,2011-06-04,0.0,0.0,0.0031210828635182884,0.0,0.0,0.0,0.0,0.0,13.974352413278003,0.0,0.0,0.0,0.0,0.0,0.0,-0.04000000000000001,0.5
1648,my_land,urban,0.0,0.014,0.014,0.0,2011-06-05,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1649,my_land,rural,11.714537875203451,0.1,0.13999999999999999,20.0,2011-06-05,0.0,0.0,0.0031310828635182884,0.0,0.0,0.0,0.0,0.0,14.182909516565209,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.5
1650,my_land,urban,0.0,0.0029999999999999996,0.0029999999999999996,0.0,2011-06-06,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,13.73571429,0.0,0.0,0.0,,,,,
1651,my_land,rural,11.64453787520345,0.1,0.03,20.0,2011-06-06,0.0,0.0,0.0031410828635182885,0.0,0.0,0.0,0.0,0.0,14.390720834570653,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.5
1652,my_land,urban,0.0,0.02,0.020999999999999998,0.0,2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,,,,,
1653,my_land,rural,11.75453787520345,0.1,0.21,20.0,2011-06-07,0.0,0.0,0.0031510828635182885,0.0,0.0,0.0,0.0,0.0,14.600020719728931,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.5
1654,my_land,urban,0.0,0.005999999999999999,0.005999999999999999,0.0,2011-06-08,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,,,,,
1655,my_land,rural,11.714537875203451,0.1,0.06,20.0,2011-06-08,0.0,0.0,0.0031610828635182885,0.0,0.0,0.0,0.0,0.0,14.600895444966117,0.0,0.0,0.0,0.0,0.0,0.0,-0.04000000000000001,0.5
1656,my_land,urban,0.0,0.001,0.001,0.0,2011-06-09,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,,,,,
1657,my_land,rural,11.624537875203451,0.1,0.01,20.0,2011-06-09,0.0,0.0,0.0031710828635182885,0.0,0.0,0.0,0.0,0.0,14.576897648120765,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.5
1658,my_land,urban,0.0,0.02,0.037000000000000005,0.0,2011-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.303571430000002,0.0,0.0,0.0,,,,,
1659,my_land,rural,11.89453787520345,0.1,0.37,20.0,2011-06-10,0.0,0.0,0.0031810828635182886,0.0,0.0,0.0,0.0,0.0,14.55185266947679,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.5
1660,my_land,urban,0.0,0.02,0.039,0.0,2011-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27142857,0.0,0.0,0.0,,,,,
1661,my_land,rural,12.18453787520345,0.1,0.38999999999999996,20.0,2011-06-11,0.0,0.0,0.0031910828635182886,0.0,0.0,0.0,0.0,0.0,14.52469380853458,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.5
1662,my_land,urban,0.11299999999999999,0.02,0.173,0.0,2011-06-12,0.0,0.0,7.385620915032679e-07,0.0,0.0,0.0,0.0,0.0,15.23928571,0.0,0.0,0.0,,,,,
1663,my_land,rural,13.814537875203449,0.1,1.73,20.0,2011-06-12,0.0,0.0,0.0032010828635182886,0.0,0.0,0.0,0.0,0.0,14.505590492495918,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.5
1664,my_land,urban,0.052999999999999985,0.02,0.0,0.0,2011-06-13,0.0,0.0,9.90793449996486e-07,0.0,0.0,0.0,0.0,0.0,15.23928571,0.0,0.0,0.0,,,,,
1665,my_land,rural,13.71453787520345,0.1,0.0,20.0,2011-06-13,0.0,0.0,0.0032110828635182886,0.0,0.0,0.0,0.0,0.0,14.468555956561989,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1666,my_land,urban,0.0,0.02,0.0,0.0,2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23928571,0.0,0.0,0.0,,,,,
1667,my_land,rural,13.61453787520345,0.1,0.0,20.0,2011-06-14,0.0,0.0,0.0032210828635182887,0.0,0.0,0.0,0.0,0.0,14.439819494570251,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1668,my_land,urban,0.0,0.016,0.016,0.0,2011-06-15,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,15.23928571,0.0,0.0,0.0,,,,,
1669,my_land,rural,13.67453787520345,0.1,0.16,20.0,2011-06-15,0.0,0.0,0.0032310828635182887,0.0,0.0,0.0,0.0,0.0,14.54921292699662,0.0,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.5
1670,my_land,urban,0.0,0.009,0.009,0.0,2011-06-16,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,15.23928571,0.0,0.0,0.0,,,,,
1671,my_land,rural,13.66453787520345,0.1,0.09,20.0,2011-06-16,0.0,0.0,0.0032410828635182887,0.0,0.0,0.0,0.0,0.0,14.67490161587458,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000005,0.5
1672,my_land,urban,0.0,0.02,0.039,0.0,2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,0.0,0.0,0.0,,,,,
1673,my_land,rural,13.95453787520345,0.1,0.38999999999999996,20.0,2011-06-17,0.0,0.0,0.0032510828635182887,0.0,0.0,0.0,0.0,0.0,14.805580792775473,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.5
1674,my_land,urban,1.734723475976807e-18,0.02,0.033,0.0,2011-06-18,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,15.775000000000002,0.0,0.0,0.0,,,,,
1675,my_land,rural,14.18453787520345,0.1,0.33,20.0,2011-06-18,0.0,0.0,0.0032610828635182888,0.0,0.0,0.0,0.0,0.0,14.93391247116065,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.5
1676,my_land,urban,0.0,1.734723475976807e-18,0.0,0.0,2011-06-19,0.0,0.0,1.0000000000000002e-06,0.0,0.0,0.0,0.0,0.0,15.775000000000002,0.0,0.0,0.0,,,,,
1677,my_land,rural,14.08453787520345,0.1,0.0,20.0,2011-06-19,0.0,0.0,0.003271082863518289,0.0,0.0,0.0,0.0,0.0,15.060489058895083,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1678,my_land,urban,3.469446951953614e-18,0.02,0.05,0.0,2011-06-20,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,16.075,0.0,0.0,0.0,,,,,
1679,my_land,rural,14.48453787520345,0.1,0.5,20.0,2011-06-20,0.0,0.0,0.003281082863518289,0.0,0.0,0.0,0.0,0.0,15.192313180372826,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5
1680,my_land,urban,0.0,0.010000000000000004,0.01,0.0,2011-06-21,0.0,0.0,1.0000000000000004e-06,0.0,0.0,0.0,0.0,0.0,16.075,0.0,0.0,0.0,,,,,
1681,my_land,rural,14.48453787520345,0.1,0.1,20.0,2011-06-21,0.0,0.0,0.003291082863518289,0.0,0.0,0.0,0.0,0.0,15.317789147546607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1682,my_land,urban,0.0,0.004,0.004,0.0,2011-06-22,0.0,0.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,16.075,0.0,0.0,0.0,,,,,
1683,my_land,rural,14.42453787520345,0.1,0.04,20.0,2011-06-22,0.0,0.0,0.003301082863518289,0.0,0.0,0.0,0.0,0.0,15.550437925943326,0.0,0.0,0.0,0.0,0.0,0.0,-0.060000000000000005,0.5
1684,my_land,urban,0.0,0.008,0.008,0.0,2011-06-23,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,16.075,0.0,0.0,0.0,,,,,
1685,my_land,rural,14.40453787520345,0.1,0.08,20.0,2011-06-23,0.0,0.0,0.003311082863518289,0.0,0.0,0.0,0.0,0.0,15.796483313242918,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999999999999997,0.5
1686,my_land,urban,0.007999999999999993,0.02,0.06799999999999999,0.0,2011-06-24,0.0,0.0,6.666666666666661e-07,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1687,my_land,rural,14.98453787520345,0.1,0.6799999999999999,20.0,2011-06-24,0.0,0.0,0.003321082863518289,0.0,0.0,0.0,0.0,0.0,16.050475541495203,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.5
1688,my_land,urban,0.0,0.007999999999999993,0.0,0.0,2011-06-25,0.0,0.0,1.666666666666666e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1689,my_land,rural,14.884537875203451,0.1,0.0,20.0,2011-06-25,0.0,0.0,0.003331082863518289,0.0,0.0,0.0,0.0,0.0,16.2929165876869,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1690,my_land,urban,0.0,0.0,0.0,0.0,2011-06-26,0.0,0.0,2.666666666666666e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1691,my_land,rural,14.784537875203451,0.1,0.0,20.0,2011-06-26,0.0,0.0,0.003341082863518289,0.0,0.0,0.0,0.0,0.0,16.540186000960862,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1692,my_land,urban,0.0,0.001,0.001,0.0,2011-06-27,0.0,0.0,3.6666666666666657e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1693,my_land,rural,14.694537875203451,0.1,0.01,20.0,2011-06-27,0.0,0.0,0.003351082863518289,0.0,0.0,0.0,0.0,0.0,16.788058967620106,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.5
1694,my_land,urban,0.0,0.0,0.0,0.0,2011-06-28,0.0,0.0,4.6666666666666655e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1695,my_land,rural,14.594537875203452,0.1,0.0,20.0,2011-06-28,0.0,0.0,0.003361082863518289,0.0,0.0,0.0,0.0,0.0,17.036007370952515,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1696,my_land,urban,0.0,0.0,0.0,0.0,2011-06-29,0.0,0.0,5.666666666666665e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1697,my_land,rural,14.494537875203452,0.1,0.0,20.0,2011-06-29,0.0,0.0,0.003371082863518289,0.0,0.0,0.0,0.0,0.0,17.037536638869067,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1698,my_land,urban,0.0,0.0,0.0,0.0,2011-06-30,0.0,0.0,6.666666666666665e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1699,my_land,rural,14.394537875203453,0.1,0.0,20.0,2011-06-30,0.0,0.0,0.003381082863518289,0.0,0.0,0.0,0.0,0.0,17.008263507358635,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1700,my_land,urban,0.0,0.0,0.0,0.0,2011-07-01,0.0,0.0,7.666666666666666e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1701,my_land,rural,14.294537875203453,0.1,0.0,20.0,2011-07-01,0.0,0.0,0.003391082863518289,0.0,0.0,0.0,0.0,0.0,16.975140083419827,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1702,my_land,urban,0.0,0.0,0.0,0.0,2011-07-02,0.0,0.0,8.666666666666666e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1703,my_land,rural,14.194537875203453,0.1,0.0,20.0,2011-07-02,0.0,0.0,0.003401082863518289,0.0,0.0,0.0,0.0,0.0,16.94153536542748,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1704,my_land,urban,0.0,0.0,0.0,0.0,2011-07-03,0.0,0.0,9.666666666666667e-06,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1705,my_land,rural,14.094537875203454,0.1,0.0,20.0,2011-07-03,0.0,0.0,0.003411082863518289,0.0,0.0,0.0,0.0,0.0,16.90787049317844,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1706,my_land,urban,0.0,0.0,0.0,0.0,2011-07-04,0.0,0.0,1.0666666666666667e-05,0.0,0.0,0.0,0.0,0.0,17.09285714,0.0,0.0,0.0,,,,,
1707,my_land,rural,13.994537875203454,0.1,0.0,20.0,2011-07-04,0.0,0.0,0.003421082863518289,0.0,0.0,0.0,0.0,0.0,16.874198094147307,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1708,my_land,urban,0.0,0.02,0.026,0.0,2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.975,0.0,0.0,0.0,,,,,
1709,my_land,rural,14.154537875203454,0.1,0.26,20.0,2011-07-05,0.0,0.0,0.0034310828635182892,0.0,0.0,0.0,0.0,0.0,16.84208016670718,0.0,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,0.5
1710,my_land,urban,0.0,0.02,0.041,0.0,2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,0.0,0.0,0.0,,,,,
1711,my_land,rural,14.464537875203455,0.1,0.41000000000000003,20.0,2011-07-06,0.0,0.0,0.0034410828635182892,0.0,0.0,0.0,0.0,0.0,16.745460203442025,0.0,0.0,0.0,0.0,0.0,0.0,0.31000000000000005,0.5
1712,my_land,urban,0.0,0.02,0.033999999999999996,0.0,2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.725,0.0,0.0,0.0,,,,,
1713,my_land,rural,14.704537875203455,0.1,0.33999999999999997,20.0,2011-07-07,0.0,0.0,0.0034510828635182893,0.0,0.0,0.0,0.0,0.0,16.638930969321937,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.5
1714,my_land,urban,0.05599999999999999,0.02,0.11599999999999999,0.0,2011-07-08,0.0,0.0,5.833333333333332e-07,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1715,my_land,rural,15.764537875203455,0.1,1.16,20.0,2011-07-08,0.0,0.0,0.0034610828635182893,0.0,0.0,0.0,0.0,0.0,16.537944099010673,0.0,0.0,0.0,0.0,0.0,0.0,1.0599999999999998,0.5
1716,my_land,urban,0.003999999999999983,0.02,0.008,0.0,2011-07-09,0.0,0.0,1.4393939393939329e-07,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1717,my_land,rural,15.741298845968815,0.1,0.08,20.0,2011-07-09,0.0,0.0,0.0034710828635182893,0.0,0.0,0.0,0.0,0.0,16.423493012376337,0.0,0.0,0.0,0.0,0.0,0.003239029234640413,-0.08478058469280826,0.5
1718,my_land,urban,0.0,0.003999999999999983,0.0,0.0,2011-07-10,0.0,0.0,1.1439393939393932e-06,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1719,my_land,rural,15.641298845968816,0.1,0.0,20.0,2011-07-10,0.0,0.0,0.0034810828635182894,0.0,0.0,0.0,0.0,0.0,16.315436626547044,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1720,my_land,urban,0.0,0.0,0.0,0.0,2011-07-11,0.0,0.0,2.1439393939393934e-06,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1721,my_land,rural,15.541298845968816,0.1,0.0,20.0,2011-07-11,0.0,0.0,0.0034910828635182894,0.0,0.0,0.0,0.0,0.0,16.208179578318383,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1722,my_land,urban,0.0,0.0,0.0,0.0,2011-07-12,0.0,0.0,3.143939393939393e-06,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1723,my_land,rural,15.441298845968817,0.1,0.0,20.0,2011-07-12,0.0,0.0,0.0035010828635182894,0.0,0.0,0.0,0.0,0.0,16.101022447289797,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1724,my_land,urban,0.0,0.0,0.0,0.0,2011-07-13,0.0,0.0,4.143939393939393e-06,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1725,my_land,rural,15.341298845968817,0.1,0.0,20.0,2011-07-13,0.0,0.0,0.0035110828635182894,0.0,0.0,0.0,0.0,0.0,15.993877805911227,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1726,my_land,urban,0.0,0.0,0.0,0.0,2011-07-14,0.0,0.0,5.143939393939393e-06,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,,,,,
1727,my_land,rural,15.241298845968817,0.1,0.0,20.0,2011-07-14,0.0,0.0,0.0035210828635182895,0.0,0.0,0.0,0.0,0.0,15.886734725738906,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
1728,my_land,urban,0.0,0.02,0.053,0.0,2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.725,0.0,0.0,0.0,,,,,
1729,my_land,rural,15.464490506753846,0.1,0.53,20.0,2011-07-15,0.0,0.0,0.00348678515871001,0.0,0.0,0.0,0.0,0.0,15.782399667398817,0.0,0.0,0.0,0.14735094169066731,0.049116980563555776,0.010340416960748586,0.22319166078502828,0.5
1730,my_land,urban,0.02699999999999999,0.02,0.087,0.0,2011-07-16,0.0,0.0,4.0298507462686564e-07,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,,,,,
1731,my_land,rural,15.69264625207895,0.1,0.8699999999999999,20.0,2011-07-16,0.0,0.0,0.003385726167746629,0.0,0.0,0.0,0.0,0.0,15.677484560195461,0.0,0.0,0.0,0.38606403145586426,0.1286880104852881,0.027092212733744864,0.2281557453251027,0.5
1732,my_land,urban,0.0,0.02,0.031,0.0,2011-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
1733,my_land,rural,15.66243205082174,0.1,0.31,20.0,2011-07-17,0.0,0.0,0.0033469605557878853,0.0,0.0,0.0,0.0,0.0,15.567177649952761,0.0,0.0,0.0,0.17115261839575974,0.057050872798586574,0.012010710062860332,-0.03021420125720667,0.5
1734,my_land,urban,0.0,0.011000000000000001,0.011000000000000001,0.0,2011-07-18,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
1735,my_land,rural,15.588987616296457,0.1,0.11,20.0,2011-07-18,0.0,0.0,0.0033399763026264614,0.0,0.0,0.0,0.0,0.0,15.45843360239732,0.0,0.0,0.0,0.05945415959926334,0.019818053199754448,0.004172221726264094,-0.07344443452528188,0.5
1736,my_land,urban,0.0,0.002,0.002,0.0,2011-07-19,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
1737,my_land,rural,15.508273166666333,0.1,0.02,20.0,2011-07-19,0.0,0.0,0.0033499763026264614,0.0,0.0,0.0,0.0,0.0,15.351054200299668,0.0,0.0,0.0,0.0,0.0,0.000714449630123085,-0.09428899260246171,0.5
1738,my_land,urban,0.0,0.005999999999999999,0.005999999999999999,0.0,2011-07-20,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
1739,my_land,rural,15.466300129146104,0.1,0.06,20.0,2011-07-20,0.0,0.0,0.0033599763026264614,0.0,0.0,0.0,0.0,0.0,15.385846057537462,0.0,0.0,0.0,0.0,0.0,0.0019730375202293518,-0.07946075040458704,0.5
1740,my_land,urban,0.0,0.008,0.008,0.0,2011-07-21,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
1741,my_land,rural,15.44380288218248,0.1,0.08,20.0,2011-07-21,0.0,0.0,0.0033699763026264614,0.0,0.0,0.0,0.0,0.0,15.438409329692183,0.0,0.0,0.0,0.0,0.0,0.0024972469636243767,-0.06994493927248753,0.5
1742,my_land,urban,0.0,0.001,0.001,0.0,2011-07-22,0.0,0.0,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
1743,my_land,rural,15.353500258485838,0.1,0.01,20.0,2011-07-22,0.0,0.0,0.0033799763026264615,0.0,0.0,0.0,0.0,0.0,15.493194021211522,0.0,0.0,0.0,0.0,0.0,0.00030262369664302985,-0.0960524739328606,0.5
1744,my_land,urban,0.0,0.0,0.0,0.0,2011-07-23,0.0,0.0,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,16.563815789473686,0.0,0.0,0.0,,,,,
